"","cust_id","age","area","num_bask","num_item","spend","num_productId","num_productCat","ipc_max","ipc_med","ipc_min","spc_max","spc_med","spc_min","productCat_min","productCat_med","productCat_max","popcat_nbaskA","popcat_nbaskB","popcat_nbaskC","popcat_nbaskD","popcat_nbaskE","popcat_sizeA","popcat_sizeB","popcat_sizeC","popcat_sizeD","popcat_sizeE","popid_nbaskA","popid_nbaskB","popid_nbaskC","popid_nbaskD","popid_nbaskE","poppriceA","poppriceB","poppriceC","poppriceD","poppriceE"
"165","1023268",5,6,98,111,8260,86,63,26,13.5,5,1881,1013,164,3,11,16,1,2,2,14,79,6,3,10,24,55,1,3,8,8,78,56,20,12,6,4
"166","1023299",3,6,107,149,16146,102,67,38,24,3,5527,2113,716,3,13,21,0,0,5,13,89,1,3,6,24,73,2,1,7,12,85,35,46,16,7,3
"167","1023336",6,3,39,62,6509,39,28,56,31,6,4910,3254.5,1599,1,14,27,0,1,0,0,38,0,0,3,2,34,0,1,0,3,35,19,11,6,3,0
"168","1023374",1,6,12,19,3152,11,9,13,5,1,1992,1031,129,1,3,8,0,0,0,0,12,0,0,0,4,8,0,0,0,1,11,1,4,4,3,0
"169","1023442",3,5,7,9,1137,7,7,9,9,9,1137,1137,1137,7,7,7,0,1,0,2,4,0,0,0,3,4,2,1,2,0,2,2,2,0,2,1
"170","1023510",3,6,64,83,15742,56,41,24,16,12,6844,3135,813,8,12,15,0,0,0,6,58,2,1,1,12,48,0,1,2,8,53,22,13,18,6,5
"171","1023602",5,3,2,2,509,2,2,2,2,2,509,509,509,2,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1
"172","1023794",5,6,29,37,11972,29,25,19,12,6,5673,4198,2101,5,5,15,0,1,1,3,24,1,1,3,7,17,0,0,4,3,22,8,7,9,2,3
"173","1023916",5,5,48,67,9894,44,33,14,11,2,2063,1162,580,2,6,9,0,1,1,3,43,0,2,3,8,35,1,0,2,7,38,17,8,14,5,4
"174","1023930",6,7,19,22,2752,19,16,22,22,22,2752,2752,2752,16,16,16,0,1,0,2,16,0,1,2,5,11,0,1,0,7,11,5,4,6,3,1
"175","1024272",4,3,4,6,950,4,3,4,3,2,776,475,174,1,1.5,2,0,1,0,3,0,1,0,2,0,1,0,0,2,2,0,1,1,1,1,0
"176","1024371",8,6,17,22,2234,17,14,22,22,22,2234,2234,2234,14,14,14,0,1,0,0,16,0,1,1,2,13,0,1,1,1,14,4,6,4,3,0
"177","102438",6,6,25,26,4469,25,22,13,13,13,3492,2234.5,977,11,11.5,12,0,0,0,1,24,0,0,2,4,19,0,0,1,4,20,6,8,5,4,2
"178","1024395",5,5,14,18,4344,14,13,12,9,6,2742,2172,1602,3,6.5,10,0,0,0,2,12,0,1,2,1,10,1,0,0,4,9,4,3,3,1,3
"179","1025040",7,3,1,1,38,1,1,1,1,1,38,38,38,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"180","1025170",4,6,112,150,23548,106,69,21,7,1,3799,1102,42,1,3,15,1,4,5,8,94,3,4,10,20,75,4,9,11,13,75,45,26,15,16,10
"181","1025248",2,6,21,23,2092,21,18,16,11.5,7,1704,1046,388,5,9.5,14,0,0,0,1,20,0,1,5,2,13,0,0,1,3,17,7,6,4,4,0
"182","102537",10,5,3,6,596,3,3,6,6,6,596,596,596,3,3,3,0,0,0,1,2,0,0,0,1,2,0,0,0,0,3,2,1,0,0,0
"183","1025507",6,3,33,45,4385,30,22,26,11,8,2835,837,713,4,6,16,0,0,1,1,31,0,0,0,7,26,2,0,0,3,28,11,13,6,2,1
"184","1025521",10,6,72,95,11294,61,47,16,8,1,2523,708,96,1,5,13,0,1,1,5,65,0,2,5,9,56,0,2,2,4,64,34,21,5,8,4
"185","1025569",3,5,31,41,4572,29,28,13,10,8,2077,963,569,6,7.5,9,0,1,2,17,11,0,2,4,10,15,0,3,5,7,16,14,8,6,0,3
"186","1025576",5,5,35,56,7704,35,32,56,56,56,7704,7704,7704,32,32,32,0,0,0,0,35,0,1,2,9,23,0,1,0,3,31,13,10,3,8,1
"187","1025583",5,5,56,80,13440,53,40,40,7,2,6750,1555.5,370,2,4.5,19,1,1,3,20,31,1,2,10,21,22,0,3,6,16,31,12,19,12,9,4
"188","1025637",2,6,25,30,2837,25,20,22,15,8,1931,1418.5,906,3,10,17,0,0,0,2,23,0,0,2,5,18,0,1,0,2,22,12,5,4,2,2
"189","1025712",5,5,54,62,3651,50,30,23,10,3,1612,568,202,3,5,14,0,0,2,4,48,0,1,2,9,42,0,4,0,7,43,29,19,3,3,0
"190","1025729",6,3,10,14,1538,10,9,14,14,14,1538,1538,1538,9,9,9,0,1,1,3,5,0,1,2,2,5,0,1,3,2,4,2,3,4,1,0
"191","1025743",2,6,98,112,12616,90,66,24,12,2,3191,1138,126,2,12,17,0,1,1,10,86,0,2,7,22,67,1,4,4,7,82,37,31,14,9,7
"192","1025804",3,6,9,18,2151,9,9,18,18,18,2151,2151,2151,9,9,9,0,0,0,0,9,0,1,0,5,3,0,0,0,0,9,6,2,0,1,0
"193","1025880",2,3,14,15,2146,14,13,11,7.5,4,1476,1073,670,3,6.5,10,0,0,0,0,14,0,0,1,2,11,0,0,1,0,13,6,5,2,0,1
"194","102599",2,5,11,15,3318,11,11,14,7.5,1,3246,1659,72,1,5.5,10,0,0,0,0,11,0,0,2,4,5,0,0,0,0,11,3,3,4,0,1
"195","1026054",3,5,44,71,10375,36,24,18,5,2,5574,605,110,2,4,5,0,0,0,1,43,0,1,6,4,33,0,0,1,2,41,13,22,8,1,0
"196","1026078",3,5,17,19,1548,17,16,19,19,19,1548,1548,1548,16,16,16,0,0,1,4,12,0,0,1,3,13,0,0,3,3,11,6,6,3,2,0
"197","1026092",4,6,11,15,1012,11,7,13,7.5,2,764,506,248,1,3.5,6,0,0,0,0,11,0,0,0,3,8,0,0,0,2,9,4,4,3,0,0
"198","1026191",10,5,23,62,10762,13,8,11,5,1,3610,359,129,1,2,3,0,0,0,0,23,4,0,0,1,18,0,0,0,1,22,9,1,11,2,0
"199","1026290",4,5,99,108,8199,84,58,15,7.5,1,2067,509.5,75,1,6.5,9,0,2,3,6,88,6,1,5,18,69,1,1,5,12,80,48,29,11,8,3
"200","1026320",5,1,2,2,168,2,2,2,2,2,168,168,168,2,2,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,1,0,1,0
"201","1026344",5,6,3,4,217,3,3,4,4,4,217,217,217,3,3,3,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,1,2,0,0,0
"202","1026351",5,6,31,43,4948,30,21,14,11,7,1684,1342,580,3,6.5,8,0,1,0,1,29,1,0,8,3,19,0,0,3,3,25,11,10,6,3,1
"203","1026382",7,5,152,204,22660,113,77,18,7,1,1850,729,148,1,4,10,0,0,1,7,144,5,2,7,23,115,1,1,3,9,138,63,34,35,15,5
"204","1026405",3,7,8,9,644,8,7,9,9,9,644,644,644,7,7,7,0,0,0,0,8,0,0,0,2,6,0,0,0,0,8,4,3,0,1,0
"205","102650",3,5,7,17,7341,6,4,12,8.5,5,6384,3670.5,957,2,2.5,3,0,0,0,4,3,0,0,2,1,4,0,0,2,3,2,0,0,3,3,1
"206","1026528",4,5,46,63,9071,41,32,17,9.5,6,2533,1574.5,531,4,7,9,0,0,0,2,44,0,0,2,9,35,0,1,0,6,39,15,13,10,4,4
"207","1026580",5,5,87,120,11036,64,50,17,6,3,2201,422,113,2,3,9,0,0,1,6,80,0,1,8,13,65,0,0,3,10,74,43,20,12,10,2
"208","1026634",5,6,22,25,6639,22,19,25,25,25,6639,6639,6639,19,19,19,0,1,0,5,16,0,1,0,6,15,0,2,4,3,13,2,5,6,6,3
"209","102674",4,5,10,10,695,10,8,10,10,10,695,695,695,8,8,8,0,0,0,0,10,0,0,0,2,8,0,0,0,0,10,4,4,0,2,0
"210","1026757",5,5,91,140,14119,81,45,40,15,6,4450,1502.5,396,1,8,12,0,0,2,1,88,3,0,4,20,64,0,0,1,5,85,40,33,6,11,1
"211","1026870",6,5,90,116,8482,67,45,14,7,2,1127,566,117,1,5,12,0,0,0,4,86,1,0,5,13,71,0,0,2,13,75,55,16,12,7,0
"212","1027266",5,4,9,63,24714,9,7,63,63,63,24714,24714,24714,7,7,7,0,1,2,5,1,0,0,4,5,0,0,3,1,2,3,6,1,2,0,0
"213","102728",4,4,136,205,28768,119,85,52,22,16,8181,3075,1271,7,12,31,0,1,5,24,106,1,1,8,41,85,1,6,15,28,86,42,26,30,27,11
"214","1027365",6,3,30,38,4343,28,26,12,11,2,1690,504,184,1,8,9,0,0,1,6,23,0,2,3,9,16,0,0,1,7,22,10,9,6,5,0
"215","1027518",7,5,47,56,5981,46,35,12,4,2,1558,426,221,1,3,9,0,0,0,1,46,1,1,2,11,32,0,0,0,5,42,16,15,9,6,1
"216","1027525",6,5,15,26,2292,15,15,15,13,11,1260,1146,1032,7,7.5,8,0,0,0,0,15,0,0,1,4,10,0,0,0,0,15,8,4,2,1,0
"217","1027549",7,5,55,61,3240,52,36,18,9,3,866,570.5,227,2,6.5,12,0,1,0,1,53,2,2,2,9,40,0,1,2,2,50,35,12,5,3,0
"218","1027600",6,6,1,2,306,1,1,2,2,2,306,306,306,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"219","1028010",10,3,7,7,445,7,4,7,7,7,445,445,445,4,4,4,0,0,0,0,7,0,2,0,0,5,0,0,0,0,7,5,0,1,1,0
"220","102803",6,7,149,249,54309,127,70,120,50.5,28,25213,11910.5,5275,13,21.5,49,2,1,4,15,127,5,5,11,34,94,3,3,2,25,116,47,43,36,23,0
"221","1028225",3,5,116,131,14118,100,74,17,6,1,2028,545,89,1,5,16,1,4,6,7,98,2,7,8,27,72,2,5,6,19,84,48,38,12,12,6
"222","1028386",7,3,20,29,2346,20,10,29,29,29,2346,2346,2346,10,10,10,0,0,0,0,20,0,0,0,4,16,0,0,3,1,16,12,6,1,1,0
"223","1028447",7,5,4,13,10008,4,4,13,13,13,10008,10008,10008,4,4,4,0,0,0,0,4,0,0,1,0,3,0,0,0,0,4,2,1,0,1,0
"224","1028515",1,5,7,8,1291,7,6,4,3,1,829,347,115,1,2,4,0,0,0,0,7,0,0,0,0,7,0,0,0,4,3,1,1,3,2,0
"225","1028775",3,5,1,1,38,1,1,1,1,1,38,38,38,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"226","1028812",3,5,52,70,26846,51,40,26,7,2,15228,1735.5,180,1,6,12,0,1,1,9,41,3,3,1,8,37,0,2,6,14,30,15,12,6,12,7
"227","1028942",5,6,35,46,5889,33,25,27,16,3,2492,2092,1305,1,11,17,0,0,0,0,35,0,0,2,5,28,0,0,1,4,30,6,12,11,4,2
"228","1028959",5,5,38,56,9557,36,28,11,8,6,3940,819,181,4,5,6,0,1,3,3,31,1,0,6,3,28,0,1,2,12,23,11,4,12,9,2
"229","1029017",4,6,30,61,18357,30,27,41,30.5,20,14688,9178.5,3669,10,13.5,17,0,0,1,2,27,0,0,2,5,23,0,0,2,3,25,16,6,4,2,2
"230","1029048",5,5,75,92,5990,62,33,15,6.5,3,946,485.5,136,2,4.5,9,1,0,1,0,73,1,0,2,5,67,0,3,3,7,62,40,18,14,3,0
"231","1029093",11,8,15,24,6016,14,13,19,12,5,4082,3008,1934,2,7,12,0,0,6,2,7,0,0,3,8,4,1,2,1,3,8,3,4,4,3,1
"232","1029147",6,6,45,71,8403,43,33,40,15,1,4723,1775.5,129,1,8,22,0,1,0,3,41,1,0,5,11,28,0,2,1,8,34,22,9,10,4,0
"233","1029222",10,8,5,5,287,5,4,5,5,5,287,287,287,4,4,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,2,2,1,0,0
"234","1029345",5,6,64,75,6923,56,43,28,18,11,3314,1337,935,8,13.5,21,0,1,3,5,55,3,0,7,12,42,2,2,1,7,52,22,19,12,7,4
"235","1029352",6,5,20,30,5489,20,15,16,4,2,3410,752,93,1,2,5,0,0,0,0,20,0,0,0,8,12,0,0,2,4,14,2,7,10,1,0
"236","1029383",7,5,19,24,3886,19,16,6,3,1,981,526,88,1,3,5,0,0,1,4,14,0,1,2,6,10,1,1,0,2,15,4,6,6,2,1
"237","1029420",4,6,1,1,42,1,1,1,1,1,42,42,42,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"238","1029673",4,5,13,15,1189,13,12,13,7.5,2,771,594.5,418,2,6,10,0,0,0,1,12,0,1,1,2,9,0,0,0,0,13,7,2,2,1,1
"239","1029680",7,8,38,50,3972,32,24,22,12.5,3,1808,931.5,301,2,5.5,16,0,2,3,1,32,2,0,6,8,22,2,2,4,9,21,24,6,5,3,0
"240","1029703",6,5,5,5,287,5,5,5,5,5,287,287,287,5,5,5,0,0,0,0,5,0,1,1,1,2,0,0,0,0,5,1,4,0,0,0
"241","1029796",9,6,17,55,13685,16,12,36,7.5,4,10409,1358,560,2,4,5,1,0,0,0,16,1,0,0,5,11,0,1,0,2,14,9,0,3,4,1
"242","1029949",4,7,13,21,6653,13,10,21,21,21,6653,6653,6653,10,10,10,0,1,0,1,11,0,0,1,2,10,1,0,1,4,7,4,1,1,5,2
"243","1029970",10,5,15,21,1842,14,12,7,5,4,736,451,204,2,3.5,6,0,0,0,0,15,0,0,0,2,13,0,0,0,1,14,6,6,1,2,0
"244","1029994",7,5,8,12,2368,8,6,5,4,3,1024,1011,333,1,2,3,0,0,0,0,8,0,0,0,2,6,0,0,0,0,8,3,0,3,1,1
"245","1030044",8,5,6,7,620,6,6,7,7,7,620,620,620,6,6,6,0,0,0,2,4,1,0,1,1,3,0,1,0,2,3,3,1,0,2,0
"246","103015",9,5,11,14,1911,11,11,8,3,3,897,761,253,1,3,7,0,1,0,0,10,0,0,1,2,8,0,1,0,1,9,4,4,0,3,0
"247","1030211",10,3,15,23,1593,13,9,7,3,2,632,165.5,36,1,2.5,3,0,0,0,0,15,0,0,1,7,7,0,0,0,0,15,10,1,1,3,0
"248","1030259",2,6,4,5,685,4,4,5,5,5,685,685,685,4,4,4,0,0,0,1,3,0,1,1,0,2,0,0,0,0,4,2,1,0,1,0
"249","1030303",8,6,66,105,43573,65,52,60,11,3,24015,4743,638,1,5,29,0,0,6,10,50,1,2,7,16,40,1,5,7,11,42,14,14,7,13,18
"250","103046",8,5,7,10,3599,7,7,6,5,4,3203,1799.5,396,2,3.5,5,0,0,0,1,6,0,0,0,2,5,0,0,0,1,6,1,1,4,0,1
"251","103053",3,5,138,154,13463,114,98,41,30,23,3634,2470,1890,19,24,35,0,3,7,16,112,4,7,15,29,83,2,6,8,20,102,60,35,27,12,4
"252","103060",8,5,53,65,9379,48,41,24,10,1,2624,1612,159,1,8,16,0,0,0,2,51,0,2,3,14,34,1,3,2,2,45,12,14,15,7,5
"253","1030648",10,7,27,32,1463,16,12,4,2,1,340,92,40,1,2,2,0,0,0,0,27,0,0,0,8,19,0,0,1,5,21,22,4,1,0,0
"254","1030693",5,6,14,26,3214,13,12,10,3,2,1692,416,52,1,2,3,0,0,0,1,13,0,0,2,4,8,0,0,0,1,13,6,5,3,0,0
"255","103077",4,5,42,60,8959,40,32,25,4,3,3723,1293,169,2,4,12,0,0,0,2,40,0,0,6,16,20,0,1,0,4,37,19,8,10,1,4
"256","1031010",5,5,38,44,2254,37,20,17,4,2,857,250,94,2,2,9,0,0,0,0,38,0,2,1,3,32,0,0,2,3,33,25,6,3,4,0
"257","1031072",6,5,14,25,2998,13,8,8,4,2,1584,354,52,1,2,3,0,0,0,0,14,0,0,1,4,9,0,0,0,0,14,9,1,3,1,0
"258","1031119",10,5,90,112,12285,76,55,22,6.5,1,3093,573,29,1,5.5,13,0,0,0,5,85,3,2,11,24,50,0,0,0,8,82,42,25,12,7,4
"259","103114",7,4,18,27,9852,18,17,14,11,2,6623,2599,630,1,8,9,0,0,0,3,15,0,0,1,5,12,0,0,3,2,13,6,4,1,2,5
"260","1031232",6,1,55,57,6517,55,39,31,28.5,26,4104,3258.5,2413,16,21.5,27,0,2,1,7,45,2,0,2,13,38,1,2,3,7,42,18,15,14,6,2
"261","1031324",4,5,59,70,7861,57,40,20,11.5,5,2121,1425,548,3,8,12,0,1,3,5,50,0,3,5,7,44,1,1,3,4,50,23,20,7,8,1
"262","1031362",6,6,62,94,10393,54,36,20,16,3,3338,1385,301,3,7,11,0,0,0,1,61,1,0,1,16,44,0,0,0,0,62,17,26,14,5,0
"263","1031379",6,3,3,3,158,3,3,3,3,3,158,158,158,3,3,3,0,0,0,0,3,0,0,0,1,2,0,0,1,0,2,2,0,1,0,0
"264","1031485",4,5,3,3,224,3,3,2,1.5,1,119,112,105,1,1.5,2,0,0,0,1,2,0,0,2,0,1,0,0,0,1,2,1,1,1,0,0
"265","1031751",2,5,4,4,367,4,4,4,4,4,367,367,367,4,4,4,0,0,0,2,2,0,0,0,1,3,0,0,0,2,2,3,0,0,0,1
"266","103176",5,5,19,22,2454,18,13,5,4,1,1044,316,135,1,3,3,0,2,0,3,14,2,0,2,2,13,0,2,1,2,14,5,8,3,2,1
"267","1031935",11,7,4,6,449,4,4,3,3,3,348,224.5,101,2,2,2,0,0,0,1,3,0,1,0,1,2,0,1,0,1,2,2,1,1,0,0
"268","1032178",7,5,5,6,924,5,3,6,6,6,924,924,924,3,3,3,0,0,0,0,5,0,0,1,0,4,0,0,0,1,4,0,2,2,1,0
"269","1032185",11,8,5,6,482,5,5,4,3,2,421,241,61,2,2.5,3,0,0,0,0,5,0,0,0,1,4,0,0,0,1,4,2,2,0,0,1
"270","1032192",5,5,45,48,5060,44,39,18,14,2,1749,1468.5,374,2,11.5,16,0,0,1,6,38,0,1,3,12,29,0,3,1,10,31,17,9,10,8,1
"271","103220",5,4,17,19,1104,17,17,8,6,5,571,285,248,5,6,6,0,0,0,2,15,0,1,2,7,7,0,0,0,2,15,9,6,2,0,0
"272","1032215",10,5,35,79,12218,24,17,13,3,1,3184,581.5,81,1,2,4,0,0,0,1,34,7,0,1,5,22,1,0,2,2,30,18,1,5,4,7
"273","1032253",3,7,19,20,2426,19,17,10,10,10,1462,1213,964,8,8.5,9,0,0,0,0,19,0,0,0,7,12,0,0,0,0,19,4,5,3,6,1
"274","1032406",4,8,14,14,832,14,13,14,14,14,832,832,832,13,13,13,0,0,0,4,10,0,2,0,5,7,0,1,0,2,11,9,2,2,1,0
"275","1032437",5,5,42,51,8770,40,33,9,7,2,1757,1199,259,2,4.5,7,1,0,2,5,34,2,2,3,5,30,0,3,4,4,31,4,10,13,9,6
"276","103251",3,7,5,5,379,5,5,5,5,5,379,379,379,5,5,5,0,0,0,1,4,0,0,0,0,5,0,0,1,2,2,2,1,1,1,0
"277","1032536",6,7,4,7,1157,4,4,7,7,7,1157,1157,1157,4,4,4,0,0,0,0,4,0,0,0,1,3,0,0,0,0,4,1,2,1,0,0
"278","1032611",4,5,1,1,129,1,1,1,1,1,129,129,129,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"279","1032703",3,5,67,79,10185,61,47,15,10.5,2,3426,919,214,2,8,13,1,1,3,4,58,2,1,7,7,50,0,4,2,12,49,14,21,16,10,6
"280","1032710",4,5,16,19,1364,16,13,19,19,19,1364,1364,1364,13,13,13,0,0,0,3,13,0,1,2,3,10,0,0,0,1,15,8,6,2,0,0
"281","1032871",5,6,3,3,145,3,2,3,3,3,145,145,145,2,2,2,0,0,0,0,3,0,0,0,0,3,0,0,2,0,1,1,2,0,0,0
"282","103305",5,6,2,4,924,2,2,4,4,4,924,924,924,2,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0
"283","1033052",8,4,6,8,891,6,5,8,8,8,891,891,891,5,5,5,0,0,0,0,6,0,0,0,1,5,0,0,0,1,5,2,0,4,0,0
"284","1033076",8,3,3,3,250,3,3,3,3,3,250,250,250,3,3,3,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,1,1,1,0,0
"285","1033106",4,6,119,215,34131,103,68,79,8,4,20155,750,215,1,5.5,18,0,1,3,2,113,1,1,6,30,81,0,3,7,12,97,43,32,26,14,4
"286","1033311",5,8,14,15,1046,14,14,15,15,15,1046,1046,1046,14,14,14,0,0,0,0,14,0,0,2,4,8,0,0,0,1,13,5,5,3,1,0
"287","1033335",5,5,2,3,673,2,2,3,3,3,673,673,673,2,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0
"288","1033373",4,7,9,13,5501,8,7,8,6.5,5,3472,2750.5,2029,3,4.5,6,0,0,0,0,9,0,0,1,1,7,0,0,0,2,7,1,1,3,2,2
"289","1033380",6,6,22,31,2435,22,16,22,7,2,1701,455,279,2,2,12,0,0,0,0,22,0,0,1,4,17,0,1,0,1,20,13,5,2,2,0
"290","103350",6,5,64,88,11990,58,45,27,10,2,3911,874,289,2,7,17,0,0,0,2,62,0,0,4,14,46,0,1,0,11,52,14,32,10,6,2
"291","1033526",5,7,2,3,180,2,2,3,3,3,180,180,180,2,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0
"292","1033571",3,5,41,69,6602,36,26,15,12,1,1659,824,404,1,4,8,0,0,0,4,37,0,0,5,6,30,0,0,3,2,36,18,8,5,6,4
"293","1033670",5,6,15,22,5706,15,15,19,11,3,5261,2853,445,3,7.5,12,0,0,1,4,10,0,2,4,3,6,0,4,1,3,7,1,7,2,1,4
"294","1033700",3,6,7,11,1669,7,5,11,11,11,1669,1669,1669,5,5,5,0,0,0,1,6,0,0,1,1,5,1,0,0,0,6,2,2,2,0,1
"295","1033724",2,3,8,10,915,8,7,10,10,10,915,915,915,7,7,7,0,1,1,2,4,1,1,0,1,5,0,0,1,3,4,3,2,1,2,0
"296","103374",7,3,23,40,3803,22,17,15,11,3,1763,850,340,3,4,7,0,0,0,1,22,0,1,3,9,10,0,0,0,1,22,12,3,4,3,1
"297","1033830",3,5,14,15,1225,14,14,15,15,15,1225,1225,1225,14,14,14,0,1,0,5,8,0,1,2,4,7,0,0,1,5,8,4,3,6,1,0
"298","1033847",5,4,2,2,247,2,2,1,1,1,199,123.5,48,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0
"299","1033854",3,3,10,11,687,10,9,7,5.5,4,542,343.5,145,4,4.5,5,0,0,1,1,8,0,0,1,6,3,0,0,0,2,8,6,4,0,0,0
"300","1033953",3,5,2,4,472,2,2,2,2,2,276,236,196,1,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0
"301","1033960",2,7,2,2,118,2,2,2,2,2,118,118,118,2,2,2,0,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0
"302","1034301",9,5,13,16,1466,13,12,8,6,2,624,433,409,2,5,6,0,0,0,1,12,0,0,0,3,10,0,1,2,0,10,4,7,1,0,1
"303","1034325",6,3,10,10,1586,10,10,10,10,10,1586,1586,1586,10,10,10,0,0,0,1,9,0,0,1,4,5,0,0,0,1,9,5,4,0,0,1
"304","1034370",5,6,23,36,10182,23,20,25,18,11,5555,5091,4627,5,10,15,0,0,1,0,22,0,0,2,4,17,1,0,0,1,21,6,6,3,5,3
"305","103442",4,7,28,32,3756,27,20,16,10,6,2870,690,196,5,5,14,0,0,0,2,26,0,1,2,3,22,0,0,1,1,26,19,2,4,2,1
"306","1034561",5,5,160,225,35096,128,91,49,6,1,7080,955,30,1,3,31,0,1,4,15,140,0,7,11,30,112,1,7,7,23,122,38,49,36,33,4
"307","1034585",5,5,4,5,410,4,4,5,5,5,410,410,410,4,4,4,0,0,0,0,4,0,0,0,1,3,0,0,0,1,3,1,1,2,0,0
"308","1034660",5,5,31,33,1840,29,21,5,3,3,293,220,75,2,3,4,0,0,0,0,31,0,0,1,6,24,0,0,0,1,30,21,4,4,2,0
"309","1034677",3,5,71,72,6890,56,48,13,9,3,1446,738.5,390,3,7,13,0,0,1,4,66,1,0,4,27,39,0,0,4,9,58,18,22,18,12,1
"310","1034844",4,3,11,21,3763,11,11,21,21,21,3763,3763,3763,11,11,11,0,1,0,0,10,1,0,0,4,6,0,0,0,1,10,3,6,2,0,0
"311","1035063",5,6,8,10,849,8,7,8,5,2,571,424.5,278,2,3.5,5,0,0,0,2,6,0,0,1,0,7,0,2,1,0,5,4,0,2,1,1
"312","1035131",6,5,5,11,949,5,5,7,5.5,4,653,474.5,296,2,2.5,3,0,0,0,0,5,0,0,0,2,3,0,0,0,1,4,3,1,1,0,0
"313","1035247",4,5,9,14,1389,9,9,4,2.5,1,616,180.5,30,1,1.5,2,0,0,0,1,8,1,0,0,3,5,0,0,0,1,8,4,3,2,0,0
"314","1035292",5,6,37,47,6390,32,27,12,6,2,4022,302.5,100,1,5,7,0,0,2,3,32,2,2,1,15,17,0,0,0,3,34,17,12,5,3,0
"315","1035339",3,5,1,1,35,1,1,1,1,1,35,35,35,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"316","1035384",7,6,2,8,792,2,2,6,4,2,396,396,396,1,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0
"317","1035407",9,5,54,97,18818,42,36,25,16,3,8680,1644,715,1,8,13,0,0,0,2,52,2,1,5,18,28,0,1,2,6,45,22,10,13,7,2
"318","103541",9,5,28,39,6712,28,21,13,5.5,2,2934,685,168,1,4.5,6,0,0,0,1,27,0,0,2,2,24,1,1,0,4,22,9,6,7,5,1
"319","1035421",7,5,10,13,849,10,7,13,13,13,849,849,849,7,7,7,0,0,0,0,10,1,2,0,2,5,0,0,0,0,10,8,1,1,0,0
"320","1035643",5,6,38,45,4662,37,33,25,22.5,20,2377,2331,2285,14,17,20,0,1,1,4,32,1,3,2,8,24,1,0,2,6,29,15,9,6,7,1
"321","103565",9,3,1,1,149,1,1,1,1,1,149,149,149,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"322","1035674",5,5,9,12,875,8,6,7,6,5,526,437.5,349,3,3.5,4,0,0,0,1,8,0,0,0,0,9,0,0,2,0,7,6,1,1,0,1
"323","1035759",6,7,5,5,4006,5,5,5,5,5,4006,4006,4006,5,5,5,0,1,1,3,0,0,1,1,1,2,0,3,0,1,1,0,0,0,0,5
"324","1035766",3,5,39,49,8175,36,31,10,5,1,1587,891,195,1,4,6,0,0,0,2,37,0,1,2,7,29,0,0,1,5,33,7,15,7,6,4
"325","1035780",7,5,26,29,11095,24,17,12,11,6,4512,3743,2840,4,7,10,0,0,1,0,25,0,1,0,5,20,0,0,3,3,20,7,7,1,3,8
"326","103589",10,8,4,5,428,4,4,4,2.5,1,296,214,132,1,2,3,0,0,0,0,4,0,0,0,1,3,0,0,0,0,4,1,1,2,0,0
"327","1035926",5,5,69,96,18753,66,44,36,21,8,7232,2085,937,4,10,20,0,0,3,1,65,1,1,6,15,46,0,1,2,8,58,26,18,17,5,3
"328","1035964",8,5,1,2,60,1,1,2,2,2,60,60,60,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"329","1036121",4,5,132,163,22316,123,82,46,8,1,3889,1595,199,1,6,27,0,2,4,11,115,2,0,17,19,94,2,4,10,22,94,44,36,31,16,5
"330","103619",10,5,23,25,2312,23,14,15,12.5,10,1390,1156,922,5,8,11,0,0,0,1,22,0,0,1,2,20,0,0,0,7,16,11,8,2,1,1
"331","1036411",5,7,5,5,240,5,5,2,2,1,100,98,42,1,2,2,0,0,0,0,5,0,0,0,2,3,0,0,0,0,5,4,1,0,0,0
